place_id,name,opening_hours.weekday_text,permanently_closed,adr_address,url,geometry.location.lng,geometry.location.lat,plus_code.global_code,formatted_address,rating,wheelchair_accessible,user_ratings_total,price_level,address_components,vicinity,plus_code.compound_code,scope,website,business_status,types
ChIJc-IXpcHyFUcRlAJokfgIawQ,Bąkowo Zohylina Wyźnio,,,"<span class=""street-address"">Józefa Piłsudskiego 28A</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=318358062344176276,,,,"Józefa Piłsudskiego 28A, 34-500 Zakopane, Poland",4.6,,6933,2,"[{'long_name': '28A', 'short_name': '28A', 'types': ['street_number']}, {'long_name': 'Józefa Piłsudskiego', 'short_name': 'Józefa Piłsudskiego', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Józefa Piłsudskiego 28A, Zakopane",,,http://www.wyznio.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ6aZaLujyFUcRa-kJSA12bmM,Restauracja Vernus,,,"<span class=""street-address"">Tytusa Chałubińskiego 40</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7164793856608299371,,,,"Tytusa Chałubińskiego 40, 34-500 Zakopane, Poland",4.8,,112,,"[{'long_name': '40', 'short_name': '40', 'types': ['street_number']}, {'long_name': 'Tytusa Chałubińskiego', 'short_name': 'Tytusa Chałubińskiego', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Tytusa Chałubińskiego 40, Zakopane",,,https://hotelcrocus.pl/restauracjavernus,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ4cRJ8fjzFUcRzUZ06Ou8kJk,Drukarnia Smaku Cristina,,,"<span class=""street-address"">plac Niepodległości 7</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=11065552005852579533,,,,"plac Niepodległości 7, 34-500 Zakopane, Poland",4.8,,1685,3,"[{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'plac Niepodległości', 'short_name': 'plac Niepodległości', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","plac Niepodległości 7, Zakopane",,,https://www.drukarniasmakucristina.pl/,OPERATIONAL,"['restaurant', 'cafe', 'bar', 'point_of_interest', 'food', 'establishment']"
ChIJ50crTQDzFUcRDB5gO3jKDdk,Zbyrcok Restauracja,,,"<span class=""street-address"">Krupówki 37</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=15640379698668641804,,,,"Krupówki 37, 34-500 Zakopane, Poland",4.7,,510,2,"[{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Krupówki', 'short_name': 'Krupówki', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Krupówki 37, Zakopane",,,https://www.bachledarestaurants.pl/restauracja-zbyrcok-zakopane,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJm_lYaPbzFUcRVP-IF0Aw2IU,Restauracja Marilor,,,"<span class=""street-address"">Tadeusza Kościuszki 18</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=9644511653844811604,,,,"Tadeusza Kościuszki 18, 34-500 Zakopane, Poland",4.8,,364,,"[{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Tadeusza Kościuszki', 'short_name': 'Tadeusza Kościuszki', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Tadeusza Kościuszki 18, Zakopane",,,http://www.restauracjamarilor.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ___DK5HyFUcRKQDfFoWMMsA,Góralska Tradycja,,,"<span class=""street-address"">Krupówki 29</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=13849286307359948841,,,,"Krupówki 29, 34-500 Zakopane, Poland",4.5,,2585,3,"[{'long_name': '29', 'short_name': '29', 'types': ['street_number']}, {'long_name': 'Krupówki', 'short_name': 'Krupówki', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Krupówki 29, Zakopane",,,http://www.goralskatradycja.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJHcSigC7zFUcRDblpKYwj9Wg,Per Amore la Cucina Italiana,,,"<span class=""street-address"">Tadeusza Kościuszki 11</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7562990234135804173,,,,"Tadeusza Kościuszki 11, 34-500 Zakopane, Poland",4.7,,2001,2,"[{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Tadeusza Kościuszki', 'short_name': 'Tadeusza Kościuszki', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Tadeusza Kościuszki 11, Zakopane",,,https://www.instagram.com/peramore.zakopane/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJR691i57zFUcRacAj3YQ7n44,Stara Papiernia Restauracja,,,"<span class=""street-address"">Kuźnice 16</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10276998316514590825,,,,"Kuźnice 16, 34-500 Zakopane, Poland",4.9,,47,,"[{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Kuźnice', 'short_name': 'Kuźnice', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Kuźnice 16, Zakopane",,,https://www.instagram.com/starapapiernia.zakopane/,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ1ZAG4L3yFUcRc_I6rcXsSks,Czarci Jar. Karczma regionalna,,,"<span class=""street-address"">Małe Żywczańskie 11A</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=5425409034880217715,,,,"Małe Żywczańskie 11A, 34-500 Zakopane, Poland",4.6,,4746,2,"[{'long_name': '11A', 'short_name': '11A', 'types': ['street_number']}, {'long_name': 'Małe Żywczańskie', 'short_name': 'Małe Żywczańskie', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Małe Żywczańskie 11A, Zakopane",,,http://www.czarcijar.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJmwedTd3yFUcRBpj0r9vJf8k,Gospoda Polska Kolibecka,,,"<span class=""street-address"">Przewodników Tatrzańskich 1b</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14519545669052831750,,,,"Przewodników Tatrzańskich 1b, 34-500 Zakopane, Poland",4.3,,2668,2,"[{'long_name': '1b', 'short_name': '1b', 'types': ['street_number']}, {'long_name': 'Przewodników Tatrzańskich', 'short_name': 'Przewodników Tatrzańskich', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Przewodników Tatrzańskich 1b, Zakopane",,,https://kolibecka.pl/gospoda/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJxScKQZTyFUcRL5GNWmgSiZA,Bąkowo Zohylina Niźnio,,,"<span class=""street-address"">Józefa Piłsudskiego 6</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=10414875852676108591,,,,"Józefa Piłsudskiego 6, 34-500 Zakopane, Poland",4.6,,10915,2,"[{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Józefa Piłsudskiego', 'short_name': 'Józefa Piłsudskiego', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Józefa Piłsudskiego 6, Zakopane",,,http://www.niznio.zohylina.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJz2fmb2LtFUcR1DDkcvw4MFs,Karcma U Świadka,,,"<span class=""street-address"">Bachledy 33</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=6570814513244025044,,,,"Bachledy 33, 34-500 Zakopane, Poland",4.4,,2590,2,"[{'long_name': '33', 'short_name': '33', 'types': ['street_number']}, {'long_name': 'Bachledy', 'short_name': 'Bachledy', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Bachledy 33, Zakopane",,,,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJCQKCw6vzFUcR0npXZAJpyc0,Restauracja La Prima,,,"<span class=""street-address"">Kazimierza Przerwy-Tetmajera 16</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=14828498707088374482,,,,"Kazimierza Przerwy-Tetmajera 16, 34-500 Zakopane, Poland",4.7,,111,,"[{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Kazimierza Przerwy-Tetmajera', 'short_name': 'Kazimierza Przerwy-Tetmajera', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Kazimierza Przerwy-Tetmajera 16, Zakopane",,,http://www.restauracjalaprima.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJETq44v7zFUcRBRnPQC93n2o,Nón Lá,,,"<span class=""street-address"">Krupówki 77</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=7682990534151837957,,,,"Krupówki 77, 34-500 Zakopane, Poland",4.9,,268,,"[{'long_name': '77', 'short_name': '77', 'types': ['street_number']}, {'long_name': 'Krupówki', 'short_name': 'Krupówki', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Krupówki 77, Zakopane",,,https://www.facebook.com/profile.php?id=61558170586978,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJaWHXA47yFUcRh-yOvpUESx8,Bubuja Bistro,,,"Józefa, <span class=""street-address"">Wenantego Piaseckiego 1</span>, <span class=""postal-code"">34-500</span> <span class=""locality"">Zakopane</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=2254901079622741127,,,,"Józefa, Wenantego Piaseckiego 1, 34-500 Zakopane, Poland",4.7,,1798,2,"[{'long_name': 'Józefa', 'short_name': 'Józefa', 'types': ['point_of_interest', 'establishment']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Wenantego Piaseckiego', 'short_name': 'Wenantego Piaseckiego', 'types': ['route']}, {'long_name': 'Zakopane', 'short_name': 'Zakopane', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-500', 'short_name': '34-500', 'types': ['postal_code']}]","Józefa, Wenantego Piaseckiego 1, Zakopane",,,http://www.bubuja.pl/,OPERATIONAL,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
ChIJ0YRT70byFUcRSfz7_l8-VzQ,Karcma Muzykancko,,,"<span class=""street-address"">Tadeusza Kościuszki 66C</span>, <span class=""postal-code"">34-520</span> <span class=""locality"">Poronin</span>, <span class=""country-name"">Poland</span>",https://maps.google.com/?cid=3771551794966821961,,,,"Tadeusza Kościuszki 66C, 34-520 Poronin, Poland",4.5,,6304,2,"[{'long_name': '66C', 'short_name': '66C', 'types': ['street_number']}, {'long_name': 'Tadeusza Kościuszki', 'short_name': 'Tadeusza Kościuszki', 'types': ['route']}, {'long_name': 'Poronin', 'short_name': 'Poronin', 'types': ['locality', 'political']}, {'long_name': 'Powiat tatrzański', 'short_name': 'Powiat tatrzański', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Województwo małopolskie', 'short_name': 'Województwo małopolskie', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Poland', 'short_name': 'PL', 'types': ['country', 'political']}, {'long_name': '34-520', 'short_name': '34-520', 'types': ['postal_code']}]","Tadeusza Kościuszki 66C, Poronin",,,http://muzykancko.pl/,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']"
